product_id,name,category,price,description,rating,combined_text
0,[Mã ELBAU1TR giảm 5% ] Điện Thoại Samsung Galaxy M12 (3GB/32GB) - Hãng Phân Phối Chính Thức,Khác,0,,0,[Mã ELBAU1TR giảm 5% ] Điện Thoại Samsung Galaxy M12 (3GB/32GB) - Hãng Phân Phối Chính Thức Khác 
1,"Điện Thoại Nokia 101,Nokia 100, Nokia 105 Zin Chính Hãng, Được Chọn Kèm Phụ Kiện",Khác,0,,0,"Điện Thoại Nokia 101,Nokia 100, Nokia 105 Zin Chính Hãng, Được Chọn Kèm Phụ Kiện Khác "
2,Điện thoại TECNO POVA2 (4GB+64GB) - Hàng chính hãng,Khác,0,,0,Điện thoại TECNO POVA2 (4GB+64GB) - Hàng chính hãng Khác 
3,Điện Thoại Siêu Dễ Thương Mini BM10 Thay Đổi Giọng Nói Làm Điện Thoại Mẹ Bồng Con,Khác,0,,0,Điện Thoại Siêu Dễ Thương Mini BM10 Thay Đổi Giọng Nói Làm Điện Thoại Mẹ Bồng Con Khác 
4,[Mã ELBAU1TR giảm 5% ] Điện thoại Samsung Galaxy A22 (6GB/128GB),Khác,0,,0,[Mã ELBAU1TR giảm 5% ] Điện thoại Samsung Galaxy A22 (6GB/128GB) Khác 
5,"Điện Thoại Nokia 101, Nokia 105 - Máy 2 Sim 2 Sóng Máy Zin Đủ Phụ Kiện Pin Sạc",Khác,0,,0,"Điện Thoại Nokia 101, Nokia 105 - Máy 2 Sim 2 Sóng Máy Zin Đủ Phụ Kiện Pin Sạc Khác "
6,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 11 128GB,Khác,0,,0,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 11 128GB Khác 
7,"Điện Thoại Nokia 1280 Zin Chính Hãng Màn Hình Zin, Main Zin - Được Chọn Phụ Kiện",Khác,0,,0,"Điện Thoại Nokia 1280 Zin Chính Hãng Màn Hình Zin, Main Zin - Được Chọn Phụ Kiện Khác "
8,máy cũ giá rẻ oppo neo5 ram 1gb,Khác,0,,0,máy cũ giá rẻ oppo neo5 ram 1gb Khác 
9,"Nokia 6300 ★Chính hãng 100%★ Điện Thoại Phổ Thông, Điện Thoại Nokia 6300 Zin  Bảo Hành 12 Tháng | TUÂN HƯNG YÊN",Khác,0,,0,"Nokia 6300 ★Chính hãng 100%★ Điện Thoại Phổ Thông, Điện Thoại Nokia 6300 Zin  Bảo Hành 12 Tháng | TUÂN HƯNG YÊN Khác "
10,"Điện Thoại Nokia 105 Bản 2017, 2019 - 1 Sim or 2 Sim Được Chọn Phụ Kiện Pin Sạc",Khác,0,,0,"Điện Thoại Nokia 105 Bản 2017, 2019 - 1 Sim or 2 Sim Được Chọn Phụ Kiện Pin Sạc Khác "
11,[Mã ELBAU1TR giảm 5% ] Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng,Khác,0,,0,[Mã ELBAU1TR giảm 5% ] Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng Khác 
12,Điện thoại Siêu Nhỏ B3310 02 sim 02 sóng gắn được thẻ nhớ,Khác,0,,0,Điện thoại Siêu Nhỏ B3310 02 sim 02 sóng gắn được thẻ nhớ Khác 
13,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 11 64GB,Khác,0,,0,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 11 64GB Khác 
14,Pin SamSung Xanh 18650 cũ giá rẻ,Khác,0,,0,Pin SamSung Xanh 18650 cũ giá rẻ Khác 
15,Nokia E72 Mới_Điện Thoại Cổ Nokia  E72_Điện Thoại Phổ Thông Zin Chính Hãng Bảo Hành 12 Tháng|Tuân Hưng Yên,Khác,0,,0,Nokia E72 Mới_Điện Thoại Cổ Nokia  E72_Điện Thoại Phổ Thông Zin Chính Hãng Bảo Hành 12 Tháng|Tuân Hưng Yên Khác 
16,[ Rẻ Vô Địch ] _ Nokia 6300_Điện Thoại Nokia 6300 Mới Chính Hãng Đủ Màu Bảo Hành 12 Tháng Chuẩn Uy Tín |TUÂN HƯNG YÊN,Khác,0,,0,[ Rẻ Vô Địch ] _ Nokia 6300_Điện Thoại Nokia 6300 Mới Chính Hãng Đủ Màu Bảo Hành 12 Tháng Chuẩn Uy Tín |TUÂN HƯNG YÊN Khác 
17,[Mã ELAAR8 giảm 5% đơn 1TR] Apple iPhone 13 Pro Max Chính hãng VN/A,Khác,0,,0,[Mã ELAAR8 giảm 5% đơn 1TR] Apple iPhone 13 Pro Max Chính hãng VN/A Khác 
18,Điện Thoại Xiaomi Redmi 9A 2GB/32GB - Hàng Chính Hãng,Khác,0,,0,Điện Thoại Xiaomi Redmi 9A 2GB/32GB - Hàng Chính Hãng Khác 
19,"điện thoại Sony Xperia Xz1 ram 4G/64G mới zin Chính Hãng, Chiến PUBG/Liên Quân đỉnh",Khác,0,,0,"điện thoại Sony Xperia Xz1 ram 4G/64G mới zin Chính Hãng, Chiến PUBG/Liên Quân đỉnh Khác "
20,"[Hàng Chính Hãng 100%] Nokia 1280, Điện Thoại Nokia1280  Zin Chính Hãng Đủ Phụ Kiện Pin Sài Cả Tuần",Khác,0,,0,"[Hàng Chính Hãng 100%] Nokia 1280, Điện Thoại Nokia1280  Zin Chính Hãng Đủ Phụ Kiện Pin Sài Cả Tuần Khác "
21,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng Khác 
22,"Điện Thoại Người _x0008_Già Masstel Fami 11, Fami 12 4G, Fami 60 - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói... [CHÍNH HÃNG]",Khác,0,,0,"Điện Thoại Người _x0008_Già Masstel Fami 11, Fami 12 4G, Fami 60 - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói... [CHÍNH HÃNG] Khác "
23,"Lá vàng Mèo Thần Tài, Trâu Thần Tài Mạ 18K rước Tài Lộc - May Mắn để trong Ốp điện thoại,Ví – Dino Case tết",Khác,0,,0,"Lá vàng Mèo Thần Tài, Trâu Thần Tài Mạ 18K rước Tài Lộc - May Mắn để trong Ốp điện thoại,Ví – Dino Case tết Khác "
24,Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,Khác,0,,0,Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng Khác 
25,"[ CHÍNH HÃNG ] Tai Nghe OPPO F3,F5,F7,F9,F11,R11,R15 CHÍNH HÃNG BH 1 ĐỔi 1 12 Tháng.",Khác,0,,0,"[ CHÍNH HÃNG ] Tai Nghe OPPO F3,F5,F7,F9,F11,R11,R15 CHÍNH HÃNG BH 1 ĐỔi 1 12 Tháng. Khác "
26,Điện thoại Realme C21Y 4GB - Hàng Chính Hãng,Khác,0,,0,Điện thoại Realme C21Y 4GB - Hàng Chính Hãng Khác 
27,Phím nút home iP 6/ 6 Plus/ 6S/ 6S Plus zin bóc máy,Khác,0,,0,Phím nút home iP 6/ 6 Plus/ 6S/ 6S Plus zin bóc máy Khác 
28,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại LG V50 ThinQ 3 Camera bản Hàn Quốc ram 6G/128G /Snap855 Chiến PUBG/Liên Q,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại LG V50 ThinQ 3 Camera bản Hàn Quốc ram 6G/128G /Snap855 Chiến PUBG/Liên Q Khác 
29,Điện thoại di động Samsung Galaxy S20 FE 8G/256G Snapdragon 865 Hàng chính hãng,Khác,0,,0,Điện thoại di động Samsung Galaxy S20 FE 8G/256G Snapdragon 865 Hàng chính hãng Khác 
30,Điện thoại Xiaomi POCO F3 6GB l 128GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng,Khác,0,,0,Điện thoại Xiaomi POCO F3 6GB l 128GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng Khác 
31,Điện thoại mini BM10 2sim,Khác,0,,0,Điện thoại mini BM10 2sim Khác 
32,Điện thoại Xiaomi 11T Pro 5G (12GB/256GB) Hàng chính hãng,Khác,0,,0,Điện thoại Xiaomi 11T Pro 5G (12GB/256GB) Hàng chính hãng Khác 
33,"Điện thoại Nokia 1280 zin, có pin sạc",Khác,0,,0,"Điện thoại Nokia 1280 zin, có pin sạc Khác "
34,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 12 64GB,Khác,0,,0,[Nhập ELAP500K giảm 8% đơn 500K] Apple iPhone 12 64GB Khác 
35,[Mã ELAAR2508 giảm 5% đơn 3TR] Apple iPhone 11 64GB,Khác,0,,0,[Mã ELAAR2508 giảm 5% đơn 3TR] Apple iPhone 11 64GB Khác 
36,"Điện thoại mini L8STAR BM10 2 sim 2 sóng , hỗ trợ bluetooth ,mp3, thẻ nhớ,thay đổi giọng nói - BH 12 Tháng",Khác,0,,0,"Điện thoại mini L8STAR BM10 2 sim 2 sóng , hỗ trợ bluetooth ,mp3, thẻ nhớ,thay đổi giọng nói - BH 12 Tháng Khác "
37,Điện thoại Xiaomi POCO F3 8GB l 256GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng,Khác,0,,0,Điện thoại Xiaomi POCO F3 8GB l 256GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng Khác 
38,Điện thoại Sony Xperia XZ1 màn 5.2 Full HD - Snap 835 ram 4G 64G,Khác,0,,0,Điện thoại Sony Xperia XZ1 màn 5.2 Full HD - Snap 835 ram 4G 64G Khác 
39,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại Realme Q3 Pro 8/128 Gb nguyên seal bảo hành 1 năm,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại Realme Q3 Pro 8/128 Gb nguyên seal bảo hành 1 năm Khác 
40,Ốp Lưng Chống va đập Redmi K30 4g 5g / K40 / K40 pro / K40 gaming,Khác,0,,0,Ốp Lưng Chống va đập Redmi K30 4g 5g / K40 / K40 pro / K40 gaming Khác 
41,Máy kích sim nokia 1200,Khác,0,,0,Máy kích sim nokia 1200 Khác 
42,Điện Thoại 4 Sim V6 Pin Khủng Loa To Màn Hình 2.8inch,Khác,0,,0,Điện Thoại 4 Sim V6 Pin Khủng Loa To Màn Hình 2.8inch Khác 
43,"Điện thoại Xiaomi Redmi 6A 2sim ram 3g rom 32g, ram 2/16g nguyên zin, đẹp, giá rẻ",Khác,0,,0,"Điện thoại Xiaomi Redmi 6A 2sim ram 3g rom 32g, ram 2/16g nguyên zin, đẹp, giá rẻ Khác "
44,Điện Thoại Nokia 1202 Chính Hãng Bảo Hành 12 Tháng Chưa Sửa Chữa Nguyên Zin,Khác,0,,0,Điện Thoại Nokia 1202 Chính Hãng Bảo Hành 12 Tháng Chưa Sửa Chữa Nguyên Zin Khác 
45,Miếng Dán Điện Thoại Tài Lộc May Mắn Phù Hợp Phong Thuỷ Đẹp Lung Linh Đủ Mẫu,Khác,0,,0,Miếng Dán Điện Thoại Tài Lộc May Mắn Phù Hợp Phong Thuỷ Đẹp Lung Linh Đủ Mẫu Khác 
46,Điện Thoại 4 Sim SUN 6 Thay Đổi Giọng Nói Pin Khủng 18800mAh Tặng Ốp Sạc Pin Cho Máy Smartphone,Khác,0,,0,Điện Thoại 4 Sim SUN 6 Thay Đổi Giọng Nói Pin Khủng 18800mAh Tặng Ốp Sạc Pin Cho Máy Smartphone Khác 
47,Điện thoại Xiaomi Redmi Note 4X màn 5.5 inch FullHD - Snap 625 ram 4G 64G,Khác,0,,0,Điện thoại Xiaomi Redmi Note 4X màn 5.5 inch FullHD - Snap 625 ram 4G 64G Khác 
48,[Mã ELAAR8 giảm 5% đơn 1TR] Apple iPhone 13 Chính hãng VN/A,Khác,0,,0,[Mã ELAAR8 giảm 5% đơn 1TR] Apple iPhone 13 Chính hãng VN/A Khác 
49,Điện Thoại Nokia 105 Bản 2016 Zin Chính Hãng 1 Sim và 2 Sim- Được Chọn Phụ Kiện Khi Đặt Hàng,Khác,0,,0,Điện Thoại Nokia 105 Bản 2016 Zin Chính Hãng 1 Sim và 2 Sim- Được Chọn Phụ Kiện Khi Đặt Hàng Khác 
50,[ Tặng Kèm 1 Khay]Máy điện thoại kích sim,Khác,0,,0,[ Tặng Kèm 1 Khay]Máy điện thoại kích sim Khác 
51,ĐIỆN THOẠI NOKIA 105 (2017) 2 SIM ZIN CHÍNH HÀNG,Khác,0,,0,ĐIỆN THOẠI NOKIA 105 (2017) 2 SIM ZIN CHÍNH HÀNG Khác 
52,[Rẻ Vô Địch] Điện thoại samsung galaxy G530 chính hãng đẹp zin,Khác,0,,0,[Rẻ Vô Địch] Điện thoại samsung galaxy G530 chính hãng đẹp zin Khác 
53,"điện thoại Samsung Galaxy J5 2sim bộ nhớ 32G ram 3G mới chính hãng, chơi Tiktok zalo FB Youtube mướt",Khác,0,,0,"điện thoại Samsung Galaxy J5 2sim bộ nhớ 32G ram 3G mới chính hãng, chơi Tiktok zalo FB Youtube mướt Khác "
54,[Mã ELFLASH3 hoàn 10K xu đơn 20K] Điện thoại Nokia 1280 Huyền thoại chính hãng kèm pin sạc,Khác,0,,0,[Mã ELFLASH3 hoàn 10K xu đơn 20K] Điện thoại Nokia 1280 Huyền thoại chính hãng kèm pin sạc Khác 
55,Điện thoại Nokia 1280 Độ 10 Bóng Nháy + 1 Bóng Led 7 Màu RGB Được Chọn Phụ Kiện,Khác,0,,0,Điện thoại Nokia 1280 Độ 10 Bóng Nháy + 1 Bóng Led 7 Màu RGB Được Chọn Phụ Kiện Khác 
56,ĐIỆN THOẠI NOKIA 1202 MỚI TINH FULL SẠC PIN CHÍNH HÃNG,Khác,0,,0,ĐIỆN THOẠI NOKIA 1202 MỚI TINH FULL SẠC PIN CHÍNH HÃNG Khác 
57,"Điện thoại Nokia 1280 chính hãng main zin, màn zin [ BH 12T ]",Khác,0,,0,"Điện thoại Nokia 1280 chính hãng main zin, màn zin [ BH 12T ] Khác "
58,[GIÁ BUÔN] Điện thoại Nokia 105 loa to sóng khỏe điện thoại giá rẻ,Khác,0,,0,[GIÁ BUÔN] Điện thoại Nokia 105 loa to sóng khỏe điện thoại giá rẻ Khác 
59,Điện Thoại Nokia 1280 Độ Led Đẹp 10 Bóng Đèn Nháy (Được Chọn Phụ Kiện),Khác,0,,0,Điện Thoại Nokia 1280 Độ Led Đẹp 10 Bóng Đèn Nháy (Được Chọn Phụ Kiện) Khác 
60,Điện Thoại Nokia 1280 Zin Lên Sườn Vỏ Trong Suốt - Được Chọn Phụ Kiện,Khác,0,,0,Điện Thoại Nokia 1280 Zin Lên Sườn Vỏ Trong Suốt - Được Chọn Phụ Kiện Khác 
61,"điện thoại Xiaomi 2 (Xiaomi Redmi 2) 2 sim mới zin Chính Hãng, Camera nét",Khác,0,,0,"điện thoại Xiaomi 2 (Xiaomi Redmi 2) 2 sim mới zin Chính Hãng, Camera nét Khác "
62,"Điện thoại Google pixel 3xl 64g androi gốc siêu mượt ,camera cực đỉnh",Khác,0,,0,"Điện thoại Google pixel 3xl 64g androi gốc siêu mượt ,camera cực đỉnh Khác "
63,"điện thoại Sony Xperia XZ1 ram 4G/64G Chính hãng mới zin, CPU Snap 835 8 nhân",Khác,0,,0,"điện thoại Sony Xperia XZ1 ram 4G/64G Chính hãng mới zin, CPU Snap 835 8 nhân Khác "
64,Điện thoại nokia c2-01 mạng 3G (pin+sạc+thẻ nhớ) chính hãng 1 sim,Khác,0,,0,Điện thoại nokia c2-01 mạng 3G (pin+sạc+thẻ nhớ) chính hãng 1 sim Khác 
65,🧧Ốp Tết 2022🧧 Iphone 13 Pro max / Mini/ 12 |11 Pro max / 6 6plus 7 8 X XR Xs max - Mèo thần tài rinh tài lộc,Khác,0,,0,🧧Ốp Tết 2022🧧 Iphone 13 Pro max / Mini/ 12 |11 Pro max / 6 6plus 7 8 X XR Xs max - Mèo thần tài rinh tài lộc Khác 
66,[Mã ELBAU1TR giảm 5% đơn 3TR] Điện thoại OPPO A16 4GB - Hàng chính hãng,Khác,0,,0,[Mã ELBAU1TR giảm 5% đơn 3TR] Điện thoại OPPO A16 4GB - Hàng chính hãng Khác 
67,[Mã SKAM70K giảm 7% đơn 500k] Điện Thoại Nokia E72 Wifi 3G Bảo Hành 12 Tháng Chơi Game online em,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] Điện Thoại Nokia E72 Wifi 3G Bảo Hành 12 Tháng Chơi Game online em Khác 
68,Điện Thoại Nokia C5 Chính Hãng Bảo Hành 12 Tháng Bền Bỉ Loa To Chắc Chắn,Khác,0,,0,Điện Thoại Nokia C5 Chính Hãng Bảo Hành 12 Tháng Bền Bỉ Loa To Chắc Chắn Khác 
69,"điện thoại Xiaomi Redmi Note 2 2sim Ram 2G/16G mới Chính hãng, chơi game mượt",Khác,0,,0,"điện thoại Xiaomi Redmi Note 2 2sim Ram 2G/16G mới Chính hãng, chơi game mượt Khác "
70,"(Có Pin, Sạc) Điện Thoại Nokia 101- 2 Sim Nghe Nhạc Bảo Hành 12 Tháng",Khác,0,,0,"(Có Pin, Sạc) Điện Thoại Nokia 101- 2 Sim Nghe Nhạc Bảo Hành 12 Tháng Khác "
71,Điện Thoại Nokia C3 00 Chính Hãng Bảo Hành 12 Tháng Có 3G WiFi Đẹp long lanh,Khác,0,,0,Điện Thoại Nokia C3 00 Chính Hãng Bảo Hành 12 Tháng Có 3G WiFi Đẹp long lanh Khác 
72,Điện thoại Nokia 1202 Zin chính hãng Like New- Được Chọn Phụ Kiện,Khác,0,,0,Điện thoại Nokia 1202 Zin chính hãng Like New- Được Chọn Phụ Kiện Khác 
73,"[Rẻ vô địch] Điện thoại smartphone Samsung - Oppo cỏ, chính hãng, giá siêu rẻ, tải ứng dụng, chơi game nhẹ ok!",Khác,0,,0,"[Rẻ vô địch] Điện thoại smartphone Samsung - Oppo cỏ, chính hãng, giá siêu rẻ, tải ứng dụng, chơi game nhẹ ok! Khác "
74,"Nokia 105 1sim 2 sim mẫu mới nhất, Điện thoại nokia nghe gọi loa lớn kèm pin sạc, Bảo Hàng 12 tháng 1 đổi 1",Khác,0,,0,"Nokia 105 1sim 2 sim mẫu mới nhất, Điện thoại nokia nghe gọi loa lớn kèm pin sạc, Bảo Hàng 12 tháng 1 đổi 1 Khác "
75,Điện thoại Samsung G530 ram 1gb giá rẻ,Khác,0,,0,Điện thoại Samsung G530 ram 1gb giá rẻ Khác 
76,Điện Thoại Nokia 206 Hai Sim Loa To Bảo Hành 12 Tháng,Khác,0,,0,Điện Thoại Nokia 206 Hai Sim Loa To Bảo Hành 12 Tháng Khác 
77,"điện thoại Oppo A1 Chính hãng 2sim ram 4G/64G mới, Chiến PUBG/Liên Quân mượt",Khác,0,,0,"điện thoại Oppo A1 Chính hãng 2sim ram 4G/64G mới, Chiến PUBG/Liên Quân mượt Khác "
78,[ THANH LÝ ]Điện Thoại Mini Kechaoda K10 Nhỏ Nhất Dễ thương Có Thay Đổi Giọng Nói,Khác,0,,0,[ THANH LÝ ]Điện Thoại Mini Kechaoda K10 Nhỏ Nhất Dễ thương Có Thay Đổi Giọng Nói Khác 
79,Điện thoại Viettel V6216i Hoặc Xphone 2 Sim Cũ (80-90% Xước) - Điện Thoại Người Già Kèm Pin + sạc,Khác,0,,0,Điện thoại Viettel V6216i Hoặc Xphone 2 Sim Cũ (80-90% Xước) - Điện Thoại Người Già Kèm Pin + sạc Khác 
80,Điện thoại Samsung Galaxy Y hỗ trợ Wifi và 3Gi,Khác,0,,0,Điện thoại Samsung Galaxy Y hỗ trợ Wifi và 3Gi Khác 
81,Điện Thoại NOKIA 6700 Classic Nguyên Zin Chính Hãng Trùng imeil Màn Hình Zin Bảo Hành 12 Tháng,Khác,0,,0,Điện Thoại NOKIA 6700 Classic Nguyên Zin Chính Hãng Trùng imeil Màn Hình Zin Bảo Hành 12 Tháng Khác 
82,Điện thoại nokia 2730 mạng 3G (pin+sạc+thẻ nhớ) chính hãng,Khác,0,,0,Điện thoại nokia 2730 mạng 3G (pin+sạc+thẻ nhớ) chính hãng Khác 
83,Điện Thoại Nokia 5310 Xpressmusic Mỏng Nhỏ Gọn Bảo Hành 12 Tháng,Khác,0,,0,Điện Thoại Nokia 5310 Xpressmusic Mỏng Nhỏ Gọn Bảo Hành 12 Tháng Khác 
84,Điện thoại Nokia 105 Dual SIM (2 sim) và 1 sim - Hàng Chính hãng máy cũ đã bao gồm bin + sạc,Khác,0,,0,Điện thoại Nokia 105 Dual SIM (2 sim) và 1 sim - Hàng Chính hãng máy cũ đã bao gồm bin + sạc Khác 
85,Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng,Khác,0,,0,Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng Khác 
86,"Điện thoại Nokia 1280 chính hãng main zin, màn zin#",Khác,0,,0,"Điện thoại Nokia 1280 chính hãng main zin, màn zin# Khác "
87,[Mã SKAM70K giảm 7% đơn 500k] 🎁 Điện thoại Google Pixel 2 chụp ảnh đêm siêu đẹp,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] 🎁 Điện thoại Google Pixel 2 chụp ảnh đêm siêu đẹp Khác 
88,"điện thoại Xiaomi Redmi 2 2 sim zin mới Chính hãng, full zalo-FB-Youtube",Khác,0,,0,"điện thoại Xiaomi Redmi 2 2 sim zin mới Chính hãng, full zalo-FB-Youtube Khác "
89,ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN BẢO HÀNH 18 THÁNG Có imeil trùng,Khác,0,,0,ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN BẢO HÀNH 18 THÁNG Có imeil trùng Khác 
90,Điện thoại SS Galaxy S21 Ultra 5G Chính hãng,Khác,0,,0,Điện thoại SS Galaxy S21 Ultra 5G Chính hãng Khác 
91,Điện thoại siêu nhỏ 2 sim lắp được thẻ nhớ,Khác,0,,0,Điện thoại siêu nhỏ 2 sim lắp được thẻ nhớ Khác 
92,[ĐỘC QUYỀN SHOPEE] Điện thoại Tecno Gaming Pova 2 (6GB+128GB) | Chính Hãng,Khác,0,,0,[ĐỘC QUYỀN SHOPEE] Điện thoại Tecno Gaming Pova 2 (6GB+128GB) | Chính Hãng Khác 
93,Điện Thoại Masstel Fami 12 (4G) Hàng Mới Nguyên Hộp - Bảo Hành Chính Hãng,Khác,0,,0,Điện Thoại Masstel Fami 12 (4G) Hàng Mới Nguyên Hộp - Bảo Hành Chính Hãng Khác 
94,Điện Thoại Nokia E5 Chính Hãng Nắp Lưng Thép Chống Rỉ Wifi 3G,Khác,0,,0,Điện Thoại Nokia E5 Chính Hãng Nắp Lưng Thép Chống Rỉ Wifi 3G Khác 
95,Điện thoại mèo kitty dùng pin có nhạc đèn,Khác,0,,0,Điện thoại mèo kitty dùng pin có nhạc đèn Khác 
96,[Mã ELAAR2508 giảm 5% đơn 3TR] Apple iPhone 12 64GB,Khác,0,,0,[Mã ELAAR2508 giảm 5% đơn 3TR] Apple iPhone 12 64GB Khác 
97,"điện thoại Sony Xperia XZ2 64G ram 4G mới Chính Hãng, Chiến Free Fire/PUBG mượt",Khác,0,,0,"điện thoại Sony Xperia XZ2 64G ram 4G mới Chính Hãng, Chiến Free Fire/PUBG mượt Khác "
98,Điện Thoại Vsmart Aris | Vsmart Aris Pro ( 8GB+128GB ) Hàng Chính Hãng,Khác,0,,0,Điện Thoại Vsmart Aris | Vsmart Aris Pro ( 8GB+128GB ) Hàng Chính Hãng Khác 
99,Điện Thoại OPPO RENO6 Z 5G (8GB/128GB) - Hàng Chính Hãng,Khác,0,,0,Điện Thoại OPPO RENO6 Z 5G (8GB/128GB) - Hàng Chính Hãng Khác 
100,FREESHIP ĐƠN 99K_Dán Cacbon Xiaomi redmi note 7 / note 7 pro Perfect Style,Khác,0,,0,FREESHIP ĐƠN 99K_Dán Cacbon Xiaomi redmi note 7 / note 7 pro Perfect Style Khác 
101,HOT MÈO THẦN TÀI DÁN ĐIỆN THOẠI MAY MẮN CHIÊU TÀI LỘC,Khác,0,,0,HOT MÈO THẦN TÀI DÁN ĐIỆN THOẠI MAY MẮN CHIÊU TÀI LỘC Khác 
102,[Mã ELFLASH3 hoàn 10K xu đơn 20K] Điện thoại Nokia 1280 Huyền thoại chính hãng kèm pin sạc,Khác,0,,0,[Mã ELFLASH3 hoàn 10K xu đơn 20K] Điện thoại Nokia 1280 Huyền thoại chính hãng kèm pin sạc Khác 
103,"[HÀNG CHÍNH HÃNG 100%] ĐIỆN THOẠI Nokia 1280 hàng chính hãng đủ phụ kiện, PIN VIỆT NAM 5 NGÀY CHƯA SẠC",Khác,0,,0,"[HÀNG CHÍNH HÃNG 100%] ĐIỆN THOẠI Nokia 1280 hàng chính hãng đủ phụ kiện, PIN VIỆT NAM 5 NGÀY CHƯA SẠC Khác "
104,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại LG G7 thinhQ Hàn Quốc nhiều màu new đủ hộp phụ kiện,Khác,0,,0,[Mã SKAM70K giảm 7% đơn 500k] Điện thoại LG G7 thinhQ Hàn Quốc nhiều màu new đủ hộp phụ kiện Khác 
105,FREESHIP ĐƠN 99K_Cường lực camera xiaomi redmi note 5 pro / xiaomi note 6 pro,Khác,0,,0,FREESHIP ĐƠN 99K_Cường lực camera xiaomi redmi note 5 pro / xiaomi note 6 pro Khác 
106,Điện thoại NOKIA 105 2 SIM - Hàng Mới Nguyên Hộp - Bảo Hành Chính Hãng,Khác,0,,0,Điện thoại NOKIA 105 2 SIM - Hàng Mới Nguyên Hộp - Bảo Hành Chính Hãng Khác 
107,"Nokia e72 ★Chính Hãng 100%★ Điện Thoại Nokia E72 Bắt Wifi Chơi Game , Điện Thoại Phổ Thông Chính Hãng Bảo Hành 12 Tháng",Khác,0,,0,"Nokia e72 ★Chính Hãng 100%★ Điện Thoại Nokia E72 Bắt Wifi Chơi Game , Điện Thoại Phổ Thông Chính Hãng Bảo Hành 12 Tháng Khác "
108,Bộ 2 miếng Cường lực gor Xiaomi redmi note 9s / note 9 pro 5g / note 9 4g 5g / redmi 9T 10x 4g / redmi 10x 5g  Poco m3,Khác,0,,0,Bộ 2 miếng Cường lực gor Xiaomi redmi note 9s / note 9 pro 5g / note 9 4g 5g / redmi 9T 10x 4g / redmi 10x 5g  Poco m3 Khác 
109,Điện Thoại Nokia X2 01 Chính Hãng Bảo Hành 12 Tháng Main Zin Màn Hình Zin,Khác,0,,0,Điện Thoại Nokia X2 01 Chính Hãng Bảo Hành 12 Tháng Main Zin Màn Hình Zin Khác 
110,"điện thoại Samsung Galaxy J2 prime 2sim Chính Hãng, ram 3G/32G, Chạy Tiktok Youtube Zalo chất",Khác,0,,0,"điện thoại Samsung Galaxy J2 prime 2sim Chính Hãng, ram 3G/32G, Chạy Tiktok Youtube Zalo chất Khác "
111,Điện thoại Xiaomi Mi Max màn 6.44 inch - Snap 650 ram 3G 64G,Khác,0,,0,Điện thoại Xiaomi Mi Max màn 6.44 inch - Snap 650 ram 3G 64G Khác 
112,điện thoại LG V50 ThinQ ram 6G/128G mới Chính Hãng mới zin,Khác,0,,0,điện thoại LG V50 ThinQ ram 6G/128G mới Chính Hãng mới zin Khác 
113,"điện thoại LG V30 ram 4G/128G mới Chính Hãng, CPU:Snapdragon 835, chơi game siêu mượt",Khác,0,,0,"điện thoại LG V30 ram 4G/128G mới Chính Hãng, CPU:Snapdragon 835, chơi game siêu mượt Khác "
